,SK_ID_CURR
46062,443212
46063,443226
46064,443230
46065,443239
46066,443241
46067,443244
46068,443249
46069,443253
46070,443262
46071,443264
46072,443266
46073,443274
46074,443283
46075,443295
46076,443304
46077,443313
46078,443317
46079,443324
46080,443339
46081,443344
46082,443345
46083,443352
46084,443355
46085,443356
46086,443360
46087,443364
46088,443368
46089,443375
46090,443380
46091,443391
46092,443392
46093,443397
46094,443403
46095,443406
46096,443420
46097,443431
46098,443441
46099,443456
46100,443457
46101,443459
46102,443460
46103,443471
46104,443474
46105,443486
46106,443487
46107,443490
46108,443492
46109,443495
46110,443505
46111,443512
46112,443555
46113,443576
46114,443582
46115,443583
46116,443585
46117,443588
46118,443592
46119,443596
46120,443597
46121,443606
46122,443607
46123,443611
46124,443612
46125,443618
46126,443623
46127,443632
46128,443633
46129,443634
46130,443637
46131,443638
46132,443669
46133,443672
46134,443685
46135,443686
46136,443694
46137,443695
46138,443697
46139,443700
46140,443734
46141,443738
46142,443742
46143,443759
46144,443760
46145,443770
46146,443776
46147,443788
46148,443791
46149,443792
46150,443803
46151,443808
46152,443832
46153,443842
46154,443847
46155,443853
46156,443854
46157,443868
46158,443873
46159,443879
46160,443883
46161,443891
46162,443908
46163,443910
46164,443918
46165,443927
46166,443935
46167,443965
46168,443974
46169,443984
46170,443986
46171,443991
46172,443996
46173,444008
46174,444014
46175,444015
46176,444016
46177,444018
46178,444053
46179,444058
46180,444065
46181,444069
46182,444082
46183,444087
46184,444089
46185,444093
46186,444104
46187,444113
46188,444118
46189,444122
46190,444123
46191,444128
46192,444136
46193,444152
46194,444155
46195,444182
46196,444183
46197,444185
46198,444213
46199,444229
46200,444231
46201,444234
46202,444240
46203,444249
46204,444265
46205,444268
46206,444271
46207,444278
46208,444279
46209,444283
46210,444285
46211,444291
46212,444297
46213,444313
46214,444318
46215,444322
46216,444334
46217,444359
46218,444367
46219,444369
46220,444370
46221,444376
46222,444384
46223,444387
46224,444406
46225,444409
46226,444412
46227,444418
46228,444420
46229,444424
46230,444429
46231,444432
46232,444434
46233,444440
46234,444444
46235,444450
46236,444456
46237,444457
46238,444461
46239,444504
46240,444515
46241,444516
46242,444517
46243,444519
46244,444540
46245,444573
46246,444581
46247,444582
46248,444602
46249,444605
46250,444611
46251,444614
46252,444622
46253,444624
46254,444625
46255,444639
46256,444658
46257,444673
46258,444696
46259,444719
46260,444729
46261,444737
46262,444743
46263,444758
46264,444764
46265,444780
46266,444789
46267,444795
46268,444811
46269,444814
46270,444825
46271,444831
46272,444832
46273,444835
46274,444840
46275,444841
46276,444842
46277,444846
46278,444849
46279,444867
46280,444876
46281,444893
46282,444896
46283,444897
46284,444907
46285,444908
46286,444932
46287,444933
46288,444936
46289,444941
46290,444942
46291,444950
46292,444956
46293,444965
46294,444966
46295,444970
46296,444971
46297,444978
46298,444982
46299,444984
46300,444986
46301,445001
46302,445016
46303,445027
46304,445029
46305,445032
46306,445037
46307,445043
46308,445044
46309,445047
46310,445052
46311,445073
46312,445075
46313,445076
46314,445092
46315,445095
46316,445106
46317,445110
46318,445123
46319,445124
46320,445141
46321,445151
46322,445160
46323,445161
46324,445164
46325,445165
46326,445169
46327,445175
46328,445178
46329,445182
46330,445183
46331,445192
46332,445193
46333,445200
46334,445202
46335,445203
46336,445207
46337,445245
46338,445256
46339,445282
46340,445294
46341,445300
46342,445316
46343,445331
46344,445332
46345,445343
46346,445345
46347,445346
46348,445354
46349,445355
46350,445356
46351,445366
46352,445369
46353,445390
46354,445392
46355,445398
46356,445401
46357,445417
46358,445427
46359,445465
46360,445469
46361,445472
46362,445475
46363,445483
46364,445484
46365,445493
46366,445496
46367,445504
46368,445505
46369,445507
46370,445531
46371,445536
46372,445544
46373,445559
46374,445580
46375,445589
46376,445591
46377,445595
46378,445601
46379,445612
46380,445639
46381,445656
46382,445666
46383,445682
46384,445686
46385,445700
46386,445713
46387,445716
46388,445725
46389,445728
46390,445731
46391,445742
46392,445743
46393,445755
46394,445766
46395,445781
46396,445798
46397,445799
46398,445801
46399,445810
46400,445813
46401,445822
46402,445824
46403,445826
46404,445828
46405,445829
46406,445838
46407,445840
46408,445845
46409,445847
46410,445849
46411,445852
46412,445853
46413,445856
46414,445864
46415,445871
46416,445907
46417,445908
46418,445917
46419,445919
46420,445925
46421,445930
46422,445938
46423,445943
46424,445946
46425,445948
46426,445970
46427,445972
46428,445974
46429,445976
46430,445979
46431,445993
46432,446001
46433,446004
46434,446025
46435,446026
46436,446046
46437,446048
46438,446055
46439,446064
46440,446068
46441,446078
46442,446094
46443,446096
46444,446120
46445,446131
46446,446139
46447,446157
46448,446179
46449,446180
46450,446186
46451,446189
46452,446200
46453,446208
46454,446210
46455,446214
46456,446226
46457,446229
46458,446237
46459,446247
46460,446256
46461,446273
46462,446286
46463,446296
46464,446302
46465,446310
46466,446315
46467,446319
46468,446320
46469,446322
46470,446356
46471,446374
46472,446375
46473,446406
46474,446407
46475,446426
46476,446428
46477,446431
46478,446433
46479,446437
46480,446452
46481,446464
46482,446466
46483,446468
46484,446469
46485,446472
46486,446476
46487,446478
46488,446485
46489,446499
46490,446503
46491,446504
46492,446509
46493,446512
46494,446525
46495,446534
46496,446535
46497,446543
46498,446546
46499,446550
46500,446555
46501,446560
46502,446564
46503,446572
46504,446593
46505,446616
46506,446617
46507,446625
46508,446626
46509,446631
46510,446643
46511,446647
46512,446652
46513,446655
46514,446657
46515,446663
46516,446665
46517,446676
46518,446684
46519,446694
46520,446699
46521,446702
46522,446713
46523,446720
46524,446724
46525,446728
46526,446730
46527,446738
46528,446742
46529,446743
46530,446744
46531,446750
46532,446759
46533,446760
46534,446772
46535,446786
46536,446799
46537,446800
46538,446803
46539,446812
46540,446813
46541,446815
46542,446816
46543,446845
46544,446846
46545,446847
46546,446850
46547,446851
46548,446855
46549,446856
46550,446867
46551,446877
46552,446880
46553,446885
46554,446905
46555,446909
46556,446924
46557,446935
46558,446944
46559,446945
46560,446949
46561,446952
46562,446957
46563,446979
46564,446980
46565,446987
46566,446991
46567,447001
46568,447014
46569,447023
46570,447062
46571,447082
46572,447084
46573,447087
46574,447092
46575,447106
46576,447107
46577,447112
46578,447147
46579,447160
46580,447176
46581,447184
46582,447188
46583,447190
46584,447191
46585,447198
46586,447199
46587,447200
46588,447202
46589,447209
46590,447210
46591,447228
46592,447230
46593,447235
46594,447246
46595,447248
46596,447263
46597,447265
46598,447272
46599,447285
46600,447293
46601,447305
46602,447312
46603,447326
46604,447327
46605,447361
46606,447367
46607,447381
46608,447387
46609,447390
46610,447391
46611,447416
46612,447419
46613,447420
46614,447422
46615,447425
46616,447444
46617,447458
46618,447460
46619,447467
46620,447479
46621,447482
46622,447496
46623,447504
46624,447507
46625,447519
46626,447522
46627,447528
46628,447529
46629,447532
46630,447540
46631,447543
46632,447546
46633,447554
46634,447571
46635,447575
46636,447591
46637,447599
46638,447600
46639,447601
46640,447606
46641,447607
46642,447618
46643,447621
46644,447633
46645,447638
46646,447642
46647,447644
46648,447654
46649,447670
46650,447671
46651,447672
46652,447674
46653,447676
46654,447692
46655,447696
46656,447698
46657,447704
46658,447705
46659,447708
46660,447709
46661,447715
46662,447727
46663,447736
46664,447742
46665,447743
46666,447745
46667,447748
46668,447751
46669,447752
46670,447796
46671,447810
46672,447812
46673,447814
46674,447815
46675,447816
46676,447817
46677,447835
46678,447842
46679,447844
46680,447862
46681,447865
46682,447868
46683,447873
46684,447876
46685,447881
46686,447882
46687,447883
46688,447904
46689,447907
46690,447915
46691,447931
46692,447945
46693,447947
46694,447958
46695,447967
46696,447968
46697,447972
46698,447975
46699,447976
46700,447978
46701,447983
46702,447993
46703,447998
46704,448001
46705,448005
46706,448007
46707,448011
46708,448012
46709,448016
46710,448039
46711,448040
46712,448045
46713,448046
46714,448051
46715,448084
46716,448091
46717,448100
46718,448125
46719,448143
46720,448146
46721,448150
46722,448160
46723,448165
46724,448182
46725,448185
46726,448188
46727,448209
46728,448210
46729,448218
46730,448224
46731,448241
46732,448243
46733,448245
46734,448254
46735,448278
46736,448279
46737,448284
46738,448285
46739,448301
46740,448302
46741,448305
46742,448317
46743,448330
46744,448335
46745,448338
46746,448340
46747,448341
46748,448347
46749,448350
46750,448353
46751,448361
46752,448370
46753,448380
46754,448400
46755,448411
46756,448412
46757,448417
46758,448420
46759,448422
46760,448424
46761,448447
46762,448459
46763,448464
46764,448470
46765,448490
46766,448494
46767,448500
46768,448515
46769,448522
46770,448526
46771,448536
46772,448548
46773,448566
46774,448573
46775,448584
46776,448585
46777,448597
46778,448599
46779,448601
46780,448604
46781,448606
46782,448610
46783,448642
46784,448660
46785,448669
46786,448674
46787,448675
46788,448678
46789,448690
46790,448693
46791,448695
46792,448700
46793,448703
46794,448704
46795,448707
46796,448720
46797,448727
46798,448728
46799,448734
46800,448746
46801,448755
46802,448760
46803,448770
46804,448778
46805,448788
46806,448790
46807,448801
46808,448805
46809,448806
46810,448812
46811,448817
46812,448834
46813,448837
46814,448838
46815,448853
46816,448856
46817,448868
46818,448876
46819,448909
46820,448917
46821,448919
46822,448922
46823,448931
46824,448935
46825,448937
46826,448948
46827,448958
46828,448967
46829,448968
46830,448973
46831,448993
46832,449000
46833,449011
46834,449015
46835,449030
46836,449035
46837,449040
46838,449060
46839,449081
46840,449082
46841,449087
46842,449095
46843,449105
46844,449110
46845,449117
46846,449126
46847,449134
46848,449141
46849,449148
46850,449155
46851,449158
46852,449160
46853,449178
46854,449180
46855,449183
46856,449186
46857,449193
46858,449196
46859,449203
46860,449213
46861,449214
46862,449215
46863,449216
46864,449224
46865,449227
46866,449230
46867,449233
46868,449253
46869,449254
46870,449264
46871,449289
46872,449302
46873,449308
46874,449314
46875,449322
46876,449323
46877,449364
46878,449368
46879,449391
46880,449403
46881,449408
46882,449409
46883,449412
46884,449424
46885,449427
46886,449462
46887,449465
46888,449469
46889,449475
46890,449476
46891,449483
46892,449484
46893,449487
46894,449492
46895,449499
46896,449502
46897,449506
46898,449508
46899,449514
46900,449517
46901,449534
46902,449540
46903,449543
46904,449545
46905,449548
46906,449555
46907,449556
46908,449558
46909,449566
46910,449574
46911,449576
46912,449578
46913,449581
46914,449586
46915,449591
46916,449594
46917,449599
46918,449606
46919,449615
46920,449616
46921,449625
46922,449633
46923,449636
46924,449637
46925,449642
46926,449683
46927,449684
46928,449711
46929,449713
46930,449716
46931,449741
46932,449745
46933,449747
46934,449756
46935,449759
46936,449760
46937,449768
46938,449773
46939,449775
46940,449780
46941,449788
46942,449792
46943,449802
46944,449812
46945,449815
